	N13	N14	N15	N16	N17	N5	Rhizobium_1	Rhizobium_2	Rhizobium_synnifI4_1	Rhizobium_synnifI4_2
BN877_I1018_locusTag_BN877_I1018	8897.72427428617	7209.64126378234	12755.571268053	18115.3656437899	9299.35151603677	3294.41904457217	1776.47606409667	2355.22864309823	6019.35186234735	4023.46016383985
BN877_I1019_locusTag_BN877_I1019	661.066211847245	1057.50200391362	1677.40565805319	3356.56657620461	802.438903941832	501.587578077483	155.485257294366	164.820892464639	318.287032985801	334.247835720313
BN877_I1024_locusTag_BN877_I1024	6.73258113962788	0	22.2044445160621	29.6255658538379	21.7013446609959	21.7008269379463	20.1917463833003	23.3417598067833	20.8288199936457	20.6480603649352
BN877_I1025_locusTag_BN877_I1025	0	26.9073836886737	9.44775332236822	26.8393215446279	16.544989497081	1.96497386775777	45.5157724968588	34.6396489813993	50.1365677029588	47.5397832363288
BN877_I1026_locusTag_BN877_I1026	3.31348601185608	0	7.00245246246115	17.4060894135013	18.7237793853114	5.82556958441126	55.4408260344775	34.8489187208736	70.0488191354929	41.1589959620512
BN877_I1027_locusTag_BN877_I1027	7.28395631916637	0	2.53223482464728	8.89736129575046	6.1284555089299	20.7338621908233	9.63605768979208	6.77942803923006	8.58462039146975	4.42611774958923
BN877_I1028_locusTag_BN877_I1028	0	8.3028498239336	9.93854570275099	7.76423230398163	8.78333082978679	0	9.61728614883794	7.14191990581747	15.7078113591536	14.9883192364972
BN877_I1029_locusTag_BN877_I1029	0	0	19.1878935947517	9.60725714381566	11.684827860327	7.90170342566422	8.04014387994982	16.4533352838619	3.86231812825434	10.712942827354
BN877_I1030_locusTag_BN877_I1030	0	0	1.25836883574883	2.85983468467071	0	1.15156608063944	0.620333946414733	4.93794619043455	0	5.20870668502385
BN877_I1031_locusTag_BN877_I1031	3.62634735203133	10.1855418083306	12.9468870879781	8.14349049744031	15.873844277277	3.71911362953294	10.2079988821681	12.5724929431387	0	7.68451898273369
BN877_I1032_locusTag_BN877_I1032	0	18.2556249333925	4.57852661007075	9.12689428662488	2.97440319866878	4.28515455007175	3.50528444720889	14.934297728727	14.6619538176425	10.3172459337972
BN877_I1033_locusTag_BN877_I1033	42.4897451951372	134.444134361683	152.533829305727	21.7543638773757	43.8653865031064	76.125797945719	5.49328288755193	5.7060185996853	12.9365460065898	14.5185215071067
BN877_I1036_locusTag_BN877_I1036	0	0	0	5.70561996313943	0	35.6784338084576	66.5888309728596	58.8951709224641	61.1966598102972	36.5064376832458
BN877_I1037_locusTag_BN877_I1037	0	0	12.2438369200963	13.0434294069322	9.81713527964309	7.22880897335704	7.95038701396498	4.9509618636859	16.6953634711841	6.93860562056097
BN877_I1038_locusTag_BN877_I1038	0	0	8.44489143528552	8.88532452607229	6.60812371858056	0	12.3349640211947	0	8.8141225262128	11.8927117952857
BN877_I1039_locusTag_BN877_I1039	0	0	2.86157913129422	7.85208516561857	14.225406602329	9.52256566682611	2.99231599151979	4.9150853284418	0	3.13023238282684
BN877_I1040_locusTag_BN877_I1040	5.97129988002332	9.58397270607176	44.5498140118995	23.6277419508682	24.4751936273929	0	18.6940447809434	11.4627431688042	6.92760664983005	6.90199649075599
BN877_I1041_locusTag_BN877_I1041	54.4589546675173	45.0278248915149	65.7350251580826	110.633570546752	41.7669253508721	97.6806931292397	160.810267437121	145.993393896373	86.7935301883656	108.14170324571
BN877_I1042_locusTag_BN877_I1042	299.658575083845	291.726099433946	127.724436828507	183.655008656197	225.20051720558	198.645148910303	249.68441343193	235.924095765206	204.325611119837	147.479078814338
BN877_I1043_locusTag_BN877_I1043	117.508063533042	44.9050376791111	239.731763562826	245.971232569479	94.8588823163129	114.775294792209	172.235103996276	233.971081727415	265.441010647499	221.973692173036
BN877_I1044_locusTag_BN877_I1044	91.1804603981978	78.0507705271456	14.4033440120604	29.0291223050545	16.4489986088408	32.0615880005368	49.2548128676063	63.0828217693537	51.1937763992504	77.7558731757158
BN877_I1045_locusTag_BN877_I1045	0	0	2.00406888656296	5.15945291056767	2.49064358020575	25.2171646362247	0	9.64813045953389	0	10.8514722604664
BN877_I1046_locusTag_BN877_I1046	0	0	6.81699022830864	12.4818695175558	24.8868244352842	0	11.0268022364666	23.2982784859997	8.00442623115388	9.22802365456982
BN877_I1047_locusTag_BN877_I1047	10.5377871465491	4.61269434662978	44.7848047099273	38.3854582480798	41.7818167944719	44.9136884058918	137.202583318327	108.867468227255	55.4877613001547	48.5437289692699
BN877_I1048_locusTag_BN877_I1048	787.329460317165	431.496589334731	646.858780158343	513.988257194138	667.888718246536	1001.60077059253	2973.58487063781	2631.35795447216	2302.11716435451	3834.91029684881
BN877_I1051_locusTag_BN877_I1051	8.73148340962074	6.46803881355718	35.2703379558854	19.1534188526945	10.15659901944	18.8937391926852	12.8636286821455	16.5972038753742	18.008595558894	17.1829354076701
BN877_I1052_locusTag_BN877_I1052	19.6644946874792	40.7246888261007	39.4043274317446	21.0321034770018	51.1928227769316	15.2418243255805	74.0286909476461	74.0952803266601	77.1906895109859	55.4500456408695
BN877_I1053_locusTag_BN877_I1053	0	16.3784074626709	24.3102269283072	34.9945501760242	36.0601874873267	39.4703446480039	65.7194369317638	60.5956413438815	53.6694292952212	66.3040681885887
BN877_I1054_locusTag_BN877_I1054	6.47738534685664	0	4.88555805225143	12.7005648102231	3.09315020437817	13.4970607066428	4.6199203334635	4.82297981121375	5.93757389938112	5.0134911022802
BN877_I1055_locusTag_BN877_I1055	0	0	11.4291453332699	10.907249034563	1.3316312211001	19.6108283039587	53.4074088519439	47.4962701045465	34.0291896870884	29.4816236462571
BN877_I1057_locusTag_BN877_I1057	0	44.3180437225214	3.18293293748234	3.64196676040071	5.2743040522004	4.85464132034272	12.2039554163944	13.4923910976834	0	2.55328759069797
BN877_I1058_locusTag_BN877_I1058	0	0	18.717247148088	13.4139062007992	5.07527371060794	18.6857892330173	3.3552653705451	8.77914612124195	3.65341287100285	3.1121203463979
BN877_I1059_locusTag_BN877_I1059	34.3471110985081	5.51273226792339	6.15884584651055	13.4345384450105	2.73363319778679	8.0516002386172	1.08432356487128	7.67232831756768	0	7.62249758783979
BN877_I1061_locusTag_BN877_I1061	10.2624161905664	0	26.2881910626072	21.6260525180628	16.6076517271209	19.0451313336522	38.3376424778174	37.2511730155589	27.0456090470798	25.9380940185398
BN877_I1063_locusTag_BN877_I1063	114.239192475089	159.137954958727	110.704356300087	96.3666711466408	92.9797912059461	84.6342315898524	116.360089489478	90.3773853250216	61.8680305891191	108.426139157639
BN877_I1065_locusTag_BN877_I1065	58.0895516453518	0	29.7604229654599	55.24172857694	53.7979013324441	95.939849093273	5.00144244296879	6.38961092697433	41.7516589664295	21.4859150757234
BN877_I1068_locusTag_BN877_I1068	21.5545646179413	39.7844887396818	10.2146164167163	8.57790816412112	26.5901616917374	18.9479622962356	18.7128798886587	23.5221940718286	6.11270960910458	17.6723976813309
BN877_I1069_locusTag_BN877_I1069	0	18.9668830476805	7.56781257862935	6.58399440625129	13.4024491955827	14.7166923941858	15.2336086841007	14.8483696635444	33.5130372974685	17.3927093853069
BN877_I1070_locusTag_BN877_I1070	17.9774241068787	0	2.76305667764425	3.35231951401227	6.86781719137584	0	8.89145323194451	6.69288214936755	8.34260715702938	6.53858924290228
BN877_I1071_locusTag_BN877_I1071	0	0	5.89315306246731	4.75606789297805	0	0	3.52136761661169	2.14122529159841	0	8.76713006390153
BN877_I1072_locusTag_BN877_I1072	16.9326439483627	12.2296485382589	25.5910359622829	16.9811639295499	36.9254132392026	26.2967845468665	34.3897890534126	67.6095104096683	40.4529448206583	50.5213233577464
BN877_I1073_locusTag_BN877_I1073	0	31.2267268597503	34.8866202226683	56.505841359021	11.5028407454239	17.9174590836333	16.671474809896	20.177718716761	33.9172515631178	28.0996018534182
BN877_I1074_locusTag_BN877_I1074	0	18.6730759092483	8.56817059246537	9.22693543244258	4.39827936883149	0	7.95792716112073	5.85411195745563	0	4.84113874339566
BN877_I1075_locusTag_BN877_I1075	21.6359025976317	0	5.83394716304041	10.5136021573832	12.8694440518987	6.00614653918412	11.7434287969078	11.4464520856434	9.78592733304335	8.4939825995672
BN877_I1076_locusTag_BN877_I1076	63.8104923376971	60.0370998553532	481.35229569134	880.76531377835	239.919026124507	131.530438273036	37.973914844763	44.4405631779946	198.547291280575	234.391800826073
BN877_I1077_locusTag_BN877_I1077	0	20.8635713524485	109.052179258049	173.462722830493	23.1744805739759	51.802757227534	31.3252736940814	14.4579125353549	30.3851538163714	57.6964432802642
BN877_I1085_locusTag_BN877_I1085	106.954295319405	617.984265376324	781.510761877785	491.307833683737	380.500979360799	175.504501403782	306.136111277077	517.141636076053	615.819735993566	1039.43368214432
BN877_I1087_locusTag_BN877_I1087	30.1022469996016	33.3201999486279	54.7746002312686	54.1972049194122	42.1328772720309	49.274013008196	83.6714149345147	100.765287421421	74.3956491357807	68.9801696124781
BN877_I1088_locusTag_BN877_I1088	0	0	8.59176830083916	9.08794594685265	1.59030958330705	17.5652731556995	14.5687662753145	14.0810552652657	14.4732542833099	7.30274754825979
BN877_I1090_locusTag_BN877_I1090	8.12441281753172	0	7.28401960693074	5.81978076981141	0.96991408652243	9.52256566682611	7.6945268353366	6.42741927565466	9.425541739913	10.267162215672
BN877_I1093_locusTag_BN877_I1093	160.431442979107	171.662295937868	204.624312104284	179.558419909415	217.702741547034	115.174829046232	233.400647338543	233.124363616094	226.566514809573	236.452206951478
BN877_I1094_locusTag_BN877_I1094	75.5549927514537	38.4294371573753	78.5751492538934	47.1650986732915	53.0187125851858	39.6014002920149	89.8663881440236	88.0505966143024	71.8799779818498	74.8505582822697
BN877_I1095_locusTag_BN877_I1095	25.6042100916151	44.8308144763357	91.0774777455347	49.9683236570908	65.9505952973488	35.4669663403551	53.2752363071056	60.0100776188816	57.0090923724154	58.6158865243042
BN877_I1096_locusTag_BN877_I1096	0	53.8975593271587	54.8035760902408	40.3012120186729	16.0359128971708	24.1238330226261	51.8668105196763	66.1898157563495	73.7286820544306	42.1371015160263
BN877_I1097_locusTag_BN877_I1097	17.2940717285471	30.4006229745717	37.1280130563242	27.1924705123203	42.7342003761617	16.4092554570649	24.0918518370426	42.5015955496448	37.3673632244678	32.3386565142319
BN877_I1098_locusTag_BN877_I1098	0	45.2044045969718	8.65757758995197	9.09487009614549	12.552843644237	4.95173414674958	21.3394877566668	31.8497529283028	4.84077205407878	4.16696534801908
BN877_I1099_locusTag_BN877_I1099	0	0	11.67384733339	5.7139371934064	15.684519338905	0	21.9046005276767	21.0933107972779	10.373082973026	11.5411576694406
BN877_I1100_locusTag_BN877_I1100	35.5475926514657	10.9719428633427	15.4099277491054	15.9188208984907	8.2699039265084	15.2237781210747	11.5099718212874	10.3073634072177	6.10971230126448	17.1095057776673
BN877_I1101_locusTag_BN877_I1101	0	0	7.53769193155022	13.096459987092	0.334564063012712	8.00653531190852	5.86128135936641	4.20594366413925	11.7406784893702	8.22768344524912
BN877_I1102_locusTag_BN877_I1102	0	15.8744564638195	4.70520521193042	5.20526975684995	1.57435329986249	0	3.71716272238483	0.59178284890938	1.21424048179234	4.44220804241165
BN877_I1103_locusTag_BN877_I1103	0	0	3.59689820391791	6.05312733338674	1.16613947974951	6.44011666484771	0	0	7.34510210517734	3.31189442400361
BN877_I1104_locusTag_BN877_I1104	3.71238547022539	0	12.1723410755036	8.47599839401663	16.7822978673266	2.17563011720104	18.2829530428385	12.4043278236246	7.14630672306884	7.1860013141366
BN877_I1105_locusTag_BN877_I1105	0	0	5.59757171764136	1.41979169613039	5.96282157625612	0	5.91303540055423	3.48656299160403	3.5769251631124	6.92783647761793
BN877_I1106_locusTag_BN877_I1106	5.24806790697701	0	0	4.05772351415817	5.42991240156656	0	0	4.88455684814091	6.31405050532014	5.49987662393823
BN877_I1107_locusTag_BN877_I1107	1.98653354159083	12.7535937734403	12.4673188256558	31.3816988835609	8.43227293611977	26.3885518792297	14.4939049548939	16.7020454421032	23.5589298243176	16.9813634872251
BN877_I1108_locusTag_BN877_I1108	0	0	0	2.0098864317606	4.50191642949323	0	0	2.05652105792544	3.94958389349524	0
BN877_I1109_locusTag_BN877_I1109	78.9095267909691	60.4024371769882	26.4329775555286	11.5949655183982	9.46873981785115	22.0551377225915	33.4707003846187	28.9820548677085	9.59808252101827	8.90569102755515
BN877_I1110_locusTag_BN877_I1110	16.3889017181243	23.3815885846406	10.2622148156758	10.3526477842841	17.6814223129261	10.671840833512	2.68276606136257	9.74542780639321	12.2062571191211	19.0836236304753
BN877_I1112_locusTag_BN877_I1112	0	35.6876878397146	17.0873241906947	56.6322526372291	12.9775639179141	20.2702567410801	10.9193285304582	32.997181035387	8.91721167856617	24.8251225046458
BN877_I1113_locusTag_BN877_I1113	2.25919500808369	0	6.36586587496468	37.4015144422342	8.27106771822336	0	6.65670295439696	1.2616261805626	22.521238968174	7.79913300431379
BN877_I1114_locusTag_BN877_I1114	0	0	0	0	0	0	0	0	0	0
BN877_I1115_locusTag_BN877_I1115	0	0	8.68653269894847	30.0106293388757	7.42195127078033	6.62439350735729	16.652888996284	14.991832172371	1.4570885781508	4.18090168697567
BN877_I1122_locusTag_BN877_I1122	0	0	4.89435919029948	9.75209016608424	15.206693215829	19.9064689316566	9.82974729159695	11.2627080892938	4.37858778760894	14.3959229988096
BN877_I1123_locusTag_BN877_I1123	0	15.8303362401847	5.26360505225679	6.72881823302264	15.699776653437	0.963372402091357	13.1468958293343	7.26744134166491	3.39042400674778	8.1069364747453
BN877_I1124_locusTag_BN877_I1124	6.68464345746281	4.29155739844669	17.2946071318265	17.4511569637664	21.2808154004921	22.7215649138825	58.5260212735588	45.6045258955422	64.1095919187332	54.9716354258055
BN877_I1125_locusTag_BN877_I1125	0	0	11.6486504031472	10.1409936518054	19.8473160297645	5.15805640286414	8.95319943494413	14.6769909113192	4.03397671173231	6.33002548527204
BN877_I1126_locusTag_BN877_I1126	6.32267228792945	6.45777208528169	13.6194885556217	19.1360876987022	9.6067680950793	17.853191141342	13.4279089625284	10.3785203125737	10.373082973026	16.4056543888847
BN877_I1127_locusTag_BN877_I1127	0	0	11.4201714440321	12.2625292187396	4.39304470679506	0	12.9573941571051	10.6699339793309	9.85182252212013	16.620747462262
BN877_I1128_locusTag_BN877_I1128	0	0	17.7713755676097	3.29660784346616	5.93359205872545	2.42732066017136	11.3322443152234	6.45707288246275	8.18659979733911	19.0219925506999
BN877_I1129_locusTag_BN877_I1129	0	13.0397320952803	6.41687441562947	10.7773717959471	7.97484915585109	7.14192425011958	13.6791588183762	7.75071147946591	13.9637655406119	15.1920611646529
BN877_I1132_locusTag_BN877_I1132	22.9840901470068	0	33.6434362303833	22.6492331628815	34.8432003448472	23.0909882490913	12.6691691128743	15.4837921227596	6.96017743526871	16.7326328741699
BN877_I1133_locusTag_BN877_I1133	0	0	10.9110417157317	22.6146135237142	17.7112432370186	14.2642547437231	17.9292678339622	17.5567656999485	10.7572712312862	9.86010318975709
BN877_I1134_locusTag_BN877_I1134	13.5370723581837	23.5376739556996	27.8134794069719	41.2252663020341	33.937928410654	35.3695296196398	81.613806367982	74.8352911689589	70.091018593437	56.2943666425475
BN877_I1135_locusTag_BN877_I1135	4.98979684856279	0	30.7829714997062	45.237321039384	21.9745364694531	30.2172753049679	47.6077810844273	51.8212539746737	37.3063436844851	45.1660491093112
BN877_I1137_locusTag_BN877_I1137	0	25.5873988284746	7.1465852747245	17.7643622659233	6.34409213825992	18.6857892330173	17.1957350240436	9.83017065688359	73.9816106378077	15.9700912512524
BN877_I1138_locusTag_BN877_I1138	0	0	0	0	0	0	0	0	0	0
BN877_I1139_locusTag_BN877_I1139	0	0	0	0	1.23768177912065	6.07574741932463	0	0	0	0
BN877_I1140_locusTag_BN877_I1140	0	0	0	2.07839117018529	2.82053014712041	2.73274511410021	0	0	0	0
BN877_I1144_locusTag_BN877_I1144	9.96390251206721	12.7936994142373	4.84946857927734	3.53474555291331	3.48925067604295	9.34289461650863	2.09704085659069	0.927374590272037	9.76146251471074	9.1520907555254
BN877_I1146_locusTag_BN877_I1146	0	0	8.50783961276727	4.83384007236008	0.845878951767989	0	2.2368435803634	0.618249726848024	7.76350235088106	4.58628261574427
BN877_I1147_locusTag_BN877_I1147	20.0760283672891	61.6423699049616	10.7325342024198	51.132839674523	3.75140324373965	64.4543907531453	34.9044651667243	30.1404406091224	68.8609826287859	52.9480101039615
BN877_I1148_locusTag_BN877_I1148	60.65682516666	51.239249543167	91.5915009516329	58.5631291890023	93.8414273871978	44.2787310351662	70.2133649424334	72.4510814660992	73.8918857625123	103.255721942412
BN877_I1150_locusTag_BN877_I1150	71.4948327942792	0	25.8062408931261	97.9940228669197	52.2460387940082	5.71353940009566	38.3016446914533	25.8609104973399	59.2063658921943	29.2488913851339
BN877_I1151_locusTag_BN877_I1151	0	0	51.9162169667728	47.7766301205968	36.3499333327325	167.288315768567	13.8177989415354	13.0183341131702	40.2307407197088	40.1211190603189
BN877_I1152_locusTag_BN877_I1152	48.4253538689243	29.4811334328077	48.7630358327334	75.5669633051113	70.968575374321	51.8659900746497	87.6844893822196	74.1342514361023	64.5755165316833	49.6165340352075
BN877_I1153_locusTag_BN877_I1153	339.632316215248	172.840370517833	462.586253580767	308.311324027025	381.068467771479	247.586707337479	83.6842657124189	75.1718932585216	110.103834955517	142.303228388233
BN877_I1155_locusTag_BN877_I1155	26.0426383466085	27.865728861147	6.30046314337258	7.63316321015491	38.2296730358978	25.436990479878	6.09003646023597	24.1041170901666	11.9361502703312	17.659656226622
BN877_I1156_locusTag_BN877_I1156	0	0	0	1.57496018751076	0	0	0	0	22.6167218920074	0
BN877_I1157_locusTag_BN877_I1157	550.939713637999	130.854855412287	156.633805081368	161.69407052574	140.393646021071	146.235423632078	207.207258066075	126.585004599168	90.446004168314	124.887119348525
BN877_I1158_locusTag_BN877_I1158	67.0586454780396	64.5777208528169	33.4965799611237	34.4641288016244	20.2809548673896	3.92994773551554	8.46805069709001	28.7103396962949	0	8.26778838892675
BN877_I1159_locusTag_BN877_I1159	286.40385004506	119.119714816345	222.411023390517	149.128865394544	175.085512219328	160.039155418595	371.47850777606	353.266222975754	357.824636970418	223.59898517242
BN877_I1161_locusTag_BN877_I1161	42.246946651165	0	36.5241554576099	12.6095250012581	25.6380623537429	51.064758388355	9.16931114544278	16.9570443831242	10.8917371216773	7.97583211144277
BN877_I1164_locusTag_BN877_I1164	0	35.3494159170633	8.20623468241893	9.47066107068084	5.73674303308053	10.5605704551531	17.698627286335	13.1379532001951	3.44130714744937	7.89946037539163
BN877_I1167_locusTag_BN877_I1167	0	39.6916723290484	23.2276471925541	19.4957023015967	19.8461770159321	6.64257019685919	8.457723805996	10.3576432287164	7.61536091434344	20.7713059268634
BN877_I1169_locusTag_BN877_I1169	64.4444948916076	22.9852904730365	220.413610252661	161.315074753786	118.537748698606	89.5228772293708	192.145811368292	201.935031121066	118.968126752784	114.473836184988
BN877_I1170_locusTag_BN877_I1170	21.1234733255825	0	44.1897189487132	52.3061777829964	24.6573714440369	56.3947500046479	60.2642941276239	56.5780933362855	48.4077205407878	123.851470066123
BN877_I1171_locusTag_BN877_I1171	42.6963822538369	104.595297870653	200.89724593705	239.159379963071	106.236547179095	68.4814296890899	138.810719339134	211.139516555829	196.591992728146	129.109431660698
BN877_I1175_locusTag_BN877_I1175	0	19.0467996897353	10.3355912239595	13.6012853946154	47.2242813662606	50.073716090726	33.4678295809147	33.9085661984636	66.4926273720371	28.0919012226006
BN877_I1176_locusTag_BN877_I1176	146.038827929953	39.0655348368892	15.364528130316	24.2751271041268	39.5735591077135	6.11325203302417	30.9188394279552	28.9646180671961	14.6418413981395	24.3287328703789
BN877_I1178_locusTag_BN877_I1178	0	0	6.76373249214998	49.4087510253377	48.634263481339	2.21059560122749	3.17551901140875	6.67047294574243	6.48317685814122	6.27835180784125
BN877_I1179_locusTag_BN877_I1179	15.5510233071773	12.479743600391	12.9465309052196	26.8767439115334	17.7401055007293	0	9.00055081761254	7.84001340733047	23.1644306882297	9.90612927826622
BN877_I1180_locusTag_BN877_I1180	0	0	0	0	0	0	0	0	0	0
BN877_I1186_locusTag_BN877_I1186	2246.54351603842	2999.44519914025	832.655256445381	1730.88865765168	2537.203964311	136.900885233665	419.990408544203	383.029708418805	4550.61048213135	1467.32331262231
BN877_I1187_locusTag_BN877_I1187	0	0	9.0183099895333	5.93040564433065	11.2078961109259	9.16987804953625	6.67773750958796	11.8528395163247	5.82685525028001	11.5749037444975
BN877_I1189_locusTag_BN877_I1189	28.435444861361	0	22.372345935573	25.3114274750528	34.2702977237925	23.8064141670653	35.4803181851632	35.9179312463054	43.2876731758968	41.8199046345665
BN877_I1191_locusTag_BN877_I1191	26.1591000936006	23.0920333080506	55.1149966542995	54.2527462239002	59.3359205872545	31.4274148632713	196.410274953325	226.793906300608	117.572311963616	95.546709315066
BN877_I1192_locusTag_BN877_I1192	14.0045127020436	82.4168702596724	31.9875967584551	43.9492205253004	45.3269610673907	31.4612943025525	17.9302786169047	37.0396485524564	18.0526029641059	26.7629680501226
BN877_I1193_locusTag_BN877_I1193	30.5860247248253	12.2726890308521	14.3640050512024	11.4475613025858	35.0944077319488	26.5138102880256	30.6439979411662	24.879376111992	18.0707554054977	14.1020037701626
BN877_I1194_locusTag_BN877_I1194	282.90366061048	417.737131766659	106.287224876642	95.7294551115917	129.691369283571	57.4754856319147	30.5643704848093	35.9854461546631	54.4586856083862	31.3917590392063
BN877_I1195_locusTag_BN877_I1195	0	0	0	1.23169963382252	0	0	0	0	14.8946832433193	1.66945727084098
BN877_I1196_locusTag_BN877_I1196	14.2726171118801	25.1984012111498	23.3988583512215	20.9022756777611	18.6293408330254	23.4203642075993	16.5212813431401	13.8817950492478	20.3606797544867	6.68685317671981
BN877_I1197_locusTag_BN877_I1197	0	0	0.503347534299533	6.07714870492525	9.07057638744697	0	5.78978349987085	14.0822909875356	1.68864141421353	6.29890110747071
BN877_I1198_locusTag_BN877_I1198	0	1.43051913281556	45.0915499476665	16.0120952396928	29.2256531500092	20.3710581986533	27.5747600231191	24.7205979388296	25.2761831937658	54.9991075074776
BN877_I1199_locusTag_BN877_I1199	29.1950444337319	13.7818306698085	103.380626709284	32.4147293876707	40.7311346470232	27.174150805333	18.2527800086666	27.4925098046175	39.8478187378436	42.0296047551722
BN877_I1201_locusTag_BN877_I1201	0	0	0	3.63517837874106	7.2699866665465	0	8.41083413832589	0	0	0
BN877_I1202_locusTag_BN877_I1202	0.88014472189927	0	2.59276412199082	3.56269119083164	2.66187532634489	7.2212789640098	2.13024400348671	3.76823208513871	7.86625458787801	4.01504473637255
BN877_I1203_locusTag_BN877_I1203	51.6351570180905	0	90.183099895333	106.533806994756	17.9326337774814	79.7779390309654	29.638177439815	42.3789579430093	48.4077205407878	72.9218935903339
BN877_I1204_locusTag_BN877_I1204	35.7646109216211	0	12.5970044298243	14.7412940301933	22.7715984475954	2.61996515701036	10.8202870018372	14.9793076676321	0	14.330833207473
BN877_I1205_locusTag_BN877_I1205	20.2785343925592	54.2452855163662	346.303103598079	490.354404620351	51.6459852791463	83.1891336653929	133.727456608445	170.651762603499	191.69457334152	172.720713675391
BN877_I1206_locusTag_BN877_I1206	95.0556299651212	144.089039652848	43.2878879497599	77.8187828649068	58.8414545823607	0	54.4601510456601	86.5055017805756	84.4109626929987	50.4593460111686
BN877_I1207_locusTag_BN877_I1207	148.435217963553	42.7609232674058	27.2986680764251	40.6793770954357	52.1015711102499	20.074597892228	49.2634570959088	79.7040864071642	18.316434799217	75.3150831483179
BN877_I1208_locusTag_BN877_I1208	0	0	38.5826827378294	57.476460129958	14.6189949272946	53.823197247278	8.11828338568847	12.3090832573151	6.31405050532014	2.9440516045787
BN877_I1209_locusTag_BN877_I1209	98.3833004205212	0	141.575112986372	195.566905694658	60.7989980811868	6.78319746130079	76.1254557529496	102.880142217247	85.5424102707072	103.460612236775
BN877_I1211_locusTag_BN877_I1211	0	0	0	15.8237176486376	0	58.2556958441127	0	14.4561333189465	32.0345209461096	0
BN877_I1212_locusTag_BN877_I1212	15.0881952325589	44.9737698796403	14.3556771261959	24.8024087488302	17.4980418874659	15.1583698369885	33.5697724063211	25.377889552975	34.4534541604076	34.9461698510529
BN877_I1213_locusTag_BN877_I1213	0	0	0.828212141895916	4.11739591877814	0	3.78959245924712	2.04140507876277	3.61108309844703	12.2254192182092	4.38488062769865
BN877_I1214_locusTag_BN877_I1214	149.106870533523	29.9146795127019	83.5519896089115	32.4951344570236	56.3691245578918	25.4868669317993	0	16.19086931722	56.5943203381269	103.791140561872
BN877_I1215_locusTag_BN877_I1215	0	0	38.5610496104183	39.754167491651	91.9820439448398	39.8415391117782	65.9193946506231	57.8511192680965	47.5731046693949	44.3039419185937
BN877_I1216_locusTag_BN877_I1216	63.724444669355	26.5165501825812	48.0640655308088	55.8187007238452	47.3361422338544	41.4949788833763	42.9670784672179	41.9567060439054	78.2906988634528	51.7960776499579
BN877_I1217_locusTag_BN877_I1217	25.3092307126795	0	34.161524476481	13.6361069138029	22.0025978951816	37.6514347563908	46.096243713998	62.7862512923532	28.1077087011026	40.8055362421224
BN877_I1218_locusTag_BN877_I1218	42.246946651165	0	14.068563583672	3.84290285752626	0	14.8552024402487	16.8937611406946	1.96603413137672	0	22.918309414105
BN877_I1219_locusTag_BN877_I1219	36.7364753488391	26.2054519402735	4.18240463282704	3.29524278845851	9.09626351031664	1.79410657490927	12.3492405999229	7.40824455301372	2.98163496084562	5.4100093588412
BN877_I1220_locusTag_BN877_I1220	106.575781933066	6.153049627537	22.0956778327948	24.2012212624612	32.2201586927524	38.1939566673062	45.2641130954707	41.3901922395099	27.0151979424542	20.6079502238693
BN877_I1221_locusTag_BN877_I1221	12.9327387707648	0	4.00302535249693	2.54886414019599	3.60253803565474	17.6847648098199	15.53736087725	8.52616842688883	9.44691485043435	3.18900409287175
BN877_I1222_locusTag_BN877_I1222	6.63564607086361	0	16.4312663683643	6.94136903584587	2.1124830366143	6.48132741721149	33.9830411482696	22.542485590131	14.4462830933241	21.8165725027177
BN877_I1223_locusTag_BN877_I1223	138.029045275632	29.5981220575411	20.8280016424936	22.8998377951797	18.5908752951072	23.5796864130932	45.5745784044775	41.8432396479516	14.2149655556282	23.7698916181644
BN877_I1224_locusTag_BN877_I1224	21.5860311356317	4.94938736463195	8.68917458845544	7.43335224266029	13.7439893915003	6.62640822557729	15.2517628431165	16.6945477335882	10.2468897495098	7.28712005812339
BN877_I1225_locusTag_BN877_I1225	0	0	8.38321773674927	18.6732603640361	47.3573075109543	59.2813242920724	27.5509818454619	19.937247529454	12.272379855411	19.8077578162879
BN877_I1226_locusTag_BN877_I1226	79.2838140906581	36.3574299707548	48.7423939380674	34.9261144423969	102.764087665862	18.5855973336445	111.917889876621	91.133324749339	78.4516543348692	36.5168042395104
BN877_I1227_locusTag_BN877_I1227	4.49435602671968	0	21.6823197620694	14.4449540034675	26.2312462170605	10.5356045675523	18.1297361998869	17.3596630749221	7.46714838129173	28.1676513995084
BN877_I1232_locusTag_BN877_I1232	0	0	2.05244296313517	2.38525004949906	3.7102000918927	5.12248360008577	21.0022257375241	5.22015959020715	2.00307809134294	8.53150232891838
BN877_I1235_locusTag_BN877_I1235	0	11.7924533731231	12.2335335510191	0.334165465871849	26.8989506662221	17.223423119129	52.188964622283	62.913092204055	25.8876070718126	45.0666361008586
BN877_I1236_locusTag_BN877_I1236	0	0	2.57665999700952	20.3124865326388	1.92135361901586	16.5057804891653	37.2594230671961	21.1582720805304	6.22384978381557	23.5631969084412
BN877_I1238_locusTag_BN877_I1238	29.4509964635525	11.4097655833703	16.7792594516797	12.470958792453	13.9021019068215	21.4257727503587	19.3431855166101	16.7774547268927	11.3455595017471	17.2162781055476
