	EcoliMG1655_LBWB_1	EcoliMG1655_LBWB_2	EcoliMG1655_synnifI4_1	EcoliMG1655_synnifI4_2	N1	N2
fabI_locusTag_b1288	93.9579396549881	69.0725642447588	107.586793296661	95.6012331975148	99.4461063804396	80.2272831944054
fabR_locusTag_b3963	26.6993084454935	25.2814898377388	29.6355865512757	31.6535434640732	52.3332793817026	16.0210899621326
fabZ_locusTag_b0180	56.0302233693467	52.8965527919469	54.958660507779	55.9675798819048	24.7894481281749	35.2569381074562
fadA_locusTag_b3845	0.660601446074067	0.84869737423482	1.17158074121074	3.24821387630757	8.56882075989066	1.54843008654632
fadB_locusTag_b3846	0.478792081712462	0	0.285830971760912	0	0	0.263360382939166
fadD_locusTag_b1805	3.77297247783616	2.09959474966396	3.27517682500064	4.20476084522021	0.788778755596104	3.29259055271586
fadE_locusTag_b0221	2.95911130746708	0.303031823193046	2.20360398167824	1.58504866086812	0	3.18456021333188
fadH_locusTag_b3081	0.121180165307116	0	0.0885827252750864	1.10019368960522	0	0.357082242840994
fadI_locusTag_b2342	1.89289043441319	1.63265810665158	1.77347886368817	1.441998837537	1.01440196943938	2.19969198564749
fadJ_locusTag_b2341	2.57453979975363	1.95734541274576	1.67800769785515	1.56436706056855	0	1.5797018773851
fadK_locusTag_b1701	0.297101097456063	0.899711970500301	0.393640493896599	0.717387855195434	0	1.05056327620542
fadL_locusTag_b2344	1.40745591805408	1.841692288608	1.96720037611737	2.85472219531863	0	1.7741475461422
fadM_locusTag_b0443	7.1830812058416	19.1882180776248	16.640980931118	16.8198864406994	0	14.4551187628264
fadR_locusTag_b1187	32.1362585289395	39.3324083103715	23.5049186465473	26.9128053876567	4.61764229838552	32.4427071733185
fau_locusTag_b2912	29.2856796063834	37.3380467757625	22.7225581649278	24.8790108181776	12.111848651503	43.9923371911018
fbaA_locusTag_b2925	136.538645250348	139.950197011322	277.235909672574	246.284989791434	140.37632587092	148.528854857271
fbaB_locusTag_b2097	29.2426924512569	26.581234000251	142.947186710658	150.940612080366	0	10.2699294629055
fbp_locusTag_b4232	13.085066481395	14.009028729862	19.849679592976	22.5189986631942	0	13.2787412298757
fdhD_locusTag_b3895	9.55517435014654	3.94837627341859	11.8749843213979	15.3004894641179	0	2.16111825028767
fdhE_locusTag_b3891	16.4987632716551	11.4190862836562	12.7405533380527	5.59007130003255	29.3145807845894	29.690697365307
fdhF_locusTag_b4079	39.7357305579859	27.8244722943969	34.8142636868707	44.489188576516	66.2463990070057	51.7552808413585
fdnG_locusTag_b1474	3.96762808395452	5.77994097584199	2.00236411565777	2.91508013033193	0	1.72668243194244
fdnH_locusTag_b1475	3.31746106786533	0	0.101044362898531	1.38847379594029	0	0.570242185092855
fdnI_locusTag_b1476	5.13054267376289	7.93025940970792	1.53826137325458	1.15624493945627	3.0501857383831	0.881894860300876
fdoG_locusTag_b3894	2.34845083671812	3.34583153631479	23.0668284290437	12.1290605761768	1.08970909696414	0.519858376352385
fdoH_locusTag_b3893	1.43213445482321	2.00567020666346	1.26263491678438	2.45990150532994	0	2.07582228745239
fdoI_locusTag_b3892	2.08831640671442	0	2.42542217782971	0.743105533023194	1.04550391661559	1.70035152899992
fdrA_locusTag_b0518	0	0	0	0	0	0
fdx_locusTag_b2525	11.4425607623544	5.63524952951751	4.99019314537945	1.8285704009035	3.95797911290188	10.7284084567852
feaB_locusTag_b1385	1.60778381039045	0.823236453007775	1.95242970210686	3.08775211081798	5.31952392774012	1.97059406534231
feaR_locusTag_b1384	0.964454248482608	0.999514457294208	7.13123936996212	5.84248270731879	0	0
fecA_locusTag_b4291	4.46481338649802	3.25753779254689	0.942320171418234	0.142292724000828	0	0.930256836510924
fecB_locusTag_b4290	4.21899069123595	7.01984572332211	1.78254341193089	4.18706639205096	6.62731386346361	3.43309070617127
fecC_locusTag_b4289	2.83393151067646	0	0.13427066241021	0	0	0.866004862817977
fecD_locusTag_b4288	0.98610156014134	1.72045235738302	0.0233605697923719	1.1358566078436	0	0
fecE_locusTag_b4287	3.59530460317157	3.00138290159085	2.06677166104466	4.67692044846473	0	2.81620721990612
fecI_locusTag_b4293	5.69138863414909	9.3047798328465	0.471104824146167	0.81485365345302	0	0
fecR_locusTag_b4292	4.72618976256421	2.07103510190635	0.749888982517398	0	0	0.982425327866621
feoA_locusTag_b3408	45.6826444981267	67.1587632716869	8.23644510732103	20.5214459566984	0	31.3043665707459
feoB_locusTag_b3409	65.5986391574127	68.6030377506479	10.7351476312659	14.2883640628739	12.0273473818414	33.6256597461038
feoC_locusTag_b3410	6.19399376595109	26.3991436407557	1.88658778829535	2.99123493039716	0	6.08395821346807
fepA_locusTag_b0584	4.46060735474912	4.62863869160998	1.36670278666135	0.463968434540854	0	1.3511762618666
fepB_locusTag_b0592	5.51486428079046	9.20442011199916	1.4950764667118	1.43216702728107	0	0
fepC_locusTag_b0588	2.52715379403869	0	0	0.115837038971263	0	0.176703198111756
fepD_locusTag_b0590	2.85179044888637	3.8499615215289	2.11325990315771	1.26971226000739	0	1.00430713195458
fepE_locusTag_b0587	0.184930274947141	0	0.118286059742328	0	0	0
fepG_locusTag_b0589	1.97109972813751	1.90679138158901	0.607868844778548	0	0	0.580825013732903
fes_locusTag_b0585	1.07499369302191	1.98452677782423	0.0743343816834578	0	0	0
fetA_locusTag_b0490	2.3198111923679	0	3.26438121510132	2.37004631948283	0	5.31673339451302
fetB_locusTag_b0491	3.94328247810366	4.85498421004585	2.55088437298166	1.75715877577946	8.52487808932712	1.75615793815684
ffh_locusTag_b2610	88.8936206217281	79.3619282525116	74.6679449413535	88.3117090941265	95.2007310856575	81.3052671206024
ffs_locusTag_b0455	14.7165566168462	29.6076268187007	15.8845727069763	15.7538373000917	653.274868318962	505.29674525305
fhlA_locusTag_b2731	5.07717663945788	8.15712887540172	10.4736929262752	9.54778018187377	2.2388568719445	1.28307430432664
fhuA_locusTag_b0150	8.488744639452	9.28158746038178	2.49064898521613	5.24425867342626	3.85215079437509	5.78301375638476
fhuB_locusTag_b0153	2.96112258705075	2.73997004026793	1.86018697582677	2.02583384343086	0.670640938948578	0.109069447548558
fhuC_locusTag_b0151	4.20473046195606	8.56248441098312	4.7065400613263	6.39629484364626	0	3.43309070617127
fhuD_locusTag_b0152	1.33373955870969	0.554367981823418	0.150545894217508	0.954778018187377	0	0.566402170378425
fhuE_locusTag_b1102	2.92063169844602	1.24049328535418	1.03103314813758	0.582676174112982	0	1.64600239336979
fhuF_locusTag_b4367	30.389036588082	45.1788826555598	3.23015392041596	1.5574135733931	0	1.46200060490944
fic_locusTag_b3361	6.20206459412279	7.23574328514296	42.9325432957302	80.1799779004668	3.30816164660455	7.89098460821455
fieF_locusTag_b3915	18.3468035563838	21.3330376526932	28.0255436431357	31.5076746001834	30.191096489112	33.6123531929791
fimA_locusTag_b4314	145.091443093365	139.305403432463	76.2712391449996	90.649129382495	67.8263524484169	121.471378811251
fimB_locusTag_b4312	45.7329809790923	61.8451265692408	18.3149191607001	22.9645489001337	18.7462493307591	11.8364769123218
fimC_locusTag_b4316	11.4098922943627	22.4519032638484	4.00315218714737	3.45022056572257	8.24306393761383	6.35547370398648
fimD_locusTag_b4317	5.51382553562535	3.62136627034137	1.53448912314194	1.03950234744633	0	1.74974361361175
fimE_locusTag_b4313	1.22946107414607	0.137895553267634	1.68513054959547	0.712485104024249	6.68281900469865	2.536001677423
fimF_locusTag_b4318	2.96201881059404	8.52693124584324	0.126305453623164	0	0	0
fimG_locusTag_b4319	9.57014172851457	2.45010849109457	0.887145448067458	0	0	1.57349990699516
fimH_locusTag_b4320	4.48993504755385	4.46717455120498	2.20342171752569	4.55343470135541	0	1.67662569371155
fimI_locusTag_b4315	22.0067027187098	35.0637748503312	10.6812311947322	7.70187601337818	4.92548511827789	27.3693620186432
fis_locusTag_b3261	28.1262136351425	49.3387503822842	30.7113624203716	23.3920614455907	64.9268492863904	59.2294841024295
fiu_locusTag_b0805	0.321501647509945	0.97360421512089	0.372111467835917	0	0	0.505264335205233
fixA_locusTag_b0041	0	0	0	0	0	0
fixB_locusTag_b0042	0	0	0	0	0	0.61227095396685
fixC_locusTag_b0043	0.271575928244054	0	0	0	0	0
fixX_locusTag_b0044	0	0	0	0	0	0
fklB_locusTag_b4207	66.6392225548655	82.3236453007775	93.2402723099305	59.7428129496232	16.0613645161236	21.8258327020357
fkpA_locusTag_b3347	78.329913432039	85.5639363827269	53.3740746991552	58.0741087187883	80.9706132912473	35.2936926472072
fkpB_locusTag_b0028	43.6509420985232	59.4559660505615	43.1720460847548	34.5534164782012	29.5529107096673	42.29567750003
flc_locusTag_b0624	5.18816107293113	7.71784174694789	10.0718731650909	11.9384548289758	12.121311033262	3.56719581188108
fldA_locusTag_b0684	34.2277729224201	36.7433219139063	32.5868070347762	20.7381022085953	25.0448395844639	49.2852174258824
fldB_locusTag_b2895	32.8761390513789	32.0147509503024	31.7781617742233	42.372389979557	81.5252709232203	32.5946313022697
flgA_locusTag_b1072	1.48280456821253	0	0.812947828774543	0.930908567732693	0	0
flgB_locusTag_b1073	0.586721232026542	0	0	0.340010876980397	0	0
flgC_locusTag_b1074	0	0	0	0	0	0
flgD_locusTag_b1075	0	0	0	0	0	0
flgE_locusTag_b1076	0.549284216158134	0.749015796781268	1.55327500783225	0.351822669232818	0	0
flgF_locusTag_b1077	0	0	0.473144238969311	0.750182728575796	0	0.190727261453959
flgG_locusTag_b1078	0.848128502343786	1.68222008277451	1.37048676115249	1.327909657479	0.849221572116878	4.32753579436914
flgH_locusTag_b1079	1.05005473714621	0	0.415778038321744	0	4.75636974940998	1.13454070547291
flgI_locusTag_b1080	0.254658083533768	0	0.875510753666573	1.24825486804005	0	0.262640819051354
flgJ_locusTag_b1081	0	0.699139238223163	0.498383621143629	1.55531514746128	0	0.306135476983425
flgK_locusTag_b1082	0.999230919924244	1.10165462081332	0.924703430540387	2.2135866279326	2.42679011302013	1.14018705934885
flgL_locusTag_b1083	2.41805057619564	1.03551755095318	1.73411827207148	2.72472028775171	0	2.56942008826655
flgM_locusTag_b1071	6.65748989809709	15.1206695450408	4.79058541956427	5.62637046431847	40.7106423041336	27.4647256493701
flgN_locusTag_b1070	9.97426094445122	7.50191491949531	7.39841009640142	10.5403371863923	28.7024672360079	10.3733676013808
flhA_locusTag_b1879	1.07595796332882	1.66310394547025	1.20436715374006	3.18259339395792	0	1.87259493063887
flhB_locusTag_b1880	0.304193402654567	0	0.408596493574673	0	0	0.627457831415114
flhC_locusTag_b1891	2.17317027761719	1.99055446323124	0.46333814075233	0	0	0
flhD_locusTag_b1892	2.58902384925998	0	0.636924937074072	1.48113000257273	0	3.49177601738787
flhE_locusTag_b1878	0.444679668766027	0	0.967056259420099	1.202583000007	0	0.183447594986251
fliA_locusTag_b1922	0.776707154777994	0	1.21095353661208	0.656409887503822	0	0
fliC_locusTag_b1923	10.5065597089208	9.62367263035141	10.349200565712	11.4602062924515	8.43945846919358	12.7141315130351
fliD_locusTag_b1924	0.198731041734241	0	1.28702294853966	0.235131900001369	7.08891781415262	2.40828751029925
fliE_locusTag_b1937	0	0	0	0	0	0
fliF_locusTag_b1938	0.210680060066364	1.19093881086116	0.16170752471103	0.370343372334887	0	0.260741066291489
fliG_locusTag_b1939	1.12295010329348	0	1.21207582904638	0	0	2.53345549099988
fliH_locusTag_b1940	1.11927231911239	0	0.878622653369867	1.10070478952606	0	0
fliI_locusTag_b1941	0	0	0.520665276071032	0.412764296072272	0	0
fliJ_locusTag_b1942	0	0	0	0	0	0
fliK_locusTag_b1943	0.123942631081595	1.09472932580821	0.416203343189095	1.00556408298458	0	0.255655690885094
fliL_locusTag_b1944	0	0.885200487105134	0	0	0	0
fliM_locusTag_b1945	0	0	0.400407139545671	0.282158280001643	0	0
fliN_locusTag_b1946	0	0	0	0	0	1.39313825757675
fliO_locusTag_b1947	0	0	0.366492873627868	0	0	0
fliP_locusTag_b1948	0.0473601923645118	1.89634413294474	0	0	0	0
fliQ_locusTag_b1949	0	0	1.24200362729444	0	0	1.60210899621326
fliR_locusTag_b1950	0.978295271285259	0.418949848858919	0	0	0	0
fliS_locusTag_b1925	0	2.00300840147877	0.163182958330657	0	0	0.526240181237932
fliT_locusTag_b1926	0	0	0	0	0	0.590941842865546
fliY_locusTag_b1920	29.0174302206385	28.9828563980265	60.8442226404917	44.429361374416	40.6767591228567	80.7354926743423
fliZ_locusTag_b1921	0.316592590262769	0	0	0	7.2276140322556	0.39182013494346
flk_locusTag_b2321	7.86065072305439	6.36437820096372	6.03793329654587	5.31454752292251	8.01133121647609	2.31630216319989
flu_locusTag_b2000	6.74390923812046	5.0924562637981	3.66152223200457	3.39313418771206	0	1.03983035811918
flxA_locusTag_b1566	0.944643836892155	0	2.41687192338378	1.84504400811885	15.9745463295499	1.08250607852247
fmt_locusTag_b3288	37.975080826962	33.2594474158204	49.75875291629	35.9945269957792	61.0230197406897	61.1437800453541
fnrS_locusTag_b4699	17.7624013264803	8.09740773450271	0	8.90995716152729	10.9006637863527	76.2314977296554
fnr_locusTag_b1334	204.280170608244	193.728418954818	221.393331842263	176.744246362782	164.248248764884	252.092807989811
focA_locusTag_b0904	132.556210575923	143.922456819541	68.5273330024695	67.8076004070382	117.798315416157	123.85534932264
focB_locusTag_b2492	0.535186908769289	0	0.579309112377619	0	0	2.12293594904584
folA_locusTag_b0048	10.1942814064612	18.6943277870516	17.1396500566633	11.1261475931898	12.4676342056409	6.3083041725897
folB_locusTag_b3058	1.32608538620633	0	1.39346748428157	5.76359901222868	0	0.781516583518662
folC_locusTag_b2315	19.1697936072867	17.8400334576153	10.0064973092659	13.0350899646149	5.23987778540201	4.26092818141824
folD_locusTag_b0529	47.973088971582	47.9509121994148	33.8822027598248	33.7971596057331	8.43638454514725	32.8460062372441
folE_locusTag_b2153	22.0995824980555	38.8853092900533	29.7746699171125	18.7209277332929	17.8907755417269	32.3295537352451
folK_locusTag_b0142	12.7428517580765	12.8630695782465	12.9478878145445	6.69538085253898	0	2.85375664950487
folM_locusTag_b1606	12.1340350113658	17.6489142761003	12.2757370963293	13.1390925199935	13.7954458706953	3.88893677504048
folP_locusTag_b3177	9.46869146284127	11.4419200771399	8.08399534090587	10.8551175742681	0	7.21798222675585
folX_locusTag_b2303	13.8651855728964	47.3984624459022	23.0951087720041	21.482505409216	23.8132958197733	21.2511151977048
fpr_locusTag_b3924	10.434078043102	6.39192962174711	16.6099280276726	14.7415425338208	0	9.07218347253291
frc_locusTag_b2374	1.08962514519215	1.11870661080193	0.750563343113188	0.566684794967328	1.06305434207436	4.03408740053698
frdA_locusTag_b4154	50.9689918981181	53.5627034378193	52.3000930418913	48.4110456336152	29.773454819441	96.4852208913507
frdB_locusTag_b4153	28.817420558906	29.6813142921171	28.682679686661	29.9001401818067	18.0936188018372	43.3550312036486
frdC_locusTag_b4152	21.0063980496776	9.97862367282151	10.5570308320028	22.5566306796768	1.67914265395837	15.656974281175
frdD_locusTag_b4151	29.9032254589528	32.4721045353067	24.7158721831594	22.3179361751299	40.6352522257926	86.7141494200426
fre_locusTag_b3844	36.1965449694616	32.6011017003079	55.985701968811	60.7263301054818	76.7239028039441	26.7018166035543
frlA_locusTag_b3370	0	0	0	0	0	0
frlB_locusTag_b3371	0.375826042634513	1.77040097421027	0.240387798831182	0.739182981822486	0	0
frlC_locusTag_b4474	0.504719450758263	0	1.56035112743128	0.853095882676447	0	0.867568048490934
frlD_locusTag_b3374	1.28957103942148	0.942637159932567	2.04788384347786	1.02219555000595	0	1.74275215236938
frlR_locusTag_b3375	18.2876336237687	19.5687353583815	8.15446643822006	7.29583448733756	0	8.07620518582913
frmA_locusTag_b0356	38.3840279057179	52.8799631526616	13.6351857677568	14.3061873860292	382.191020934482	1381.94890996336
frmB_locusTag_b0355	26.9472680137905	37.9044122248184	6.1921475806838	5.32683707269289	48.6347361499022	520.051495749225
frmR_locusTag_b0357	53.9473773807759	77.2529859887731	11.2590328822127	4.45217141089549	115.64182451609	875.848608310281
frr_locusTag_b0172	145.820504542191	113.600729178492	135.658847807064	159.317032050928	119.164962538981	110.467999335672
frsA_locusTag_b0239	13.6719175075982	15.1422608625527	16.6637980645192	12.4891866788679	22.431727406133	18.0671568729592
fruA_locusTag_b2167	10.2665812745921	9.8768912506252	10.5173924183657	12.2064306740072	26.3303858716451	13.9332351532376
fruB_locusTag_b2169	12.0832558694242	15.4311342208354	7.1752888600724	4.63839771965565	0	14.9161872061234
fruK_locusTag_b2168	9.26837451468309	3.76987939077043	5.09499251580212	6.69412255882492	6.37323154281964	10.2115253911995
frvA_locusTag_b3900	0	0	0	0	0	0
frvB_locusTag_b3899	0	0	0.138570652632024	0.162746253100121	0	0.446869244811549
frvR_locusTag_b3897	0.979210563913937	0.0470689795887807	0.0383465956969124	0.324264232591939	0	0
frvX_locusTag_b3898	0.424251807231677	0.461196892441331	0.876708442796076	0.485412353784339	0	0
frwA_locusTag_b3947	0	0	0.187640835778297	0.0755579726623104	0	0.201704370026849
frwB_locusTag_b3950	0	0	0.487515442489407	0	0	0
frwC_locusTag_b3949	0.355990779273247	0	0.0621001813647221	0.656409887503822	0	0.667545415088858
frwD_locusTag_b3953	0	0	0.719054731591519	0.414574665791887	0	0
fryA_locusTag_b2383	0.168037605601008	1.61612925470276	1.44203786534427	0.189349006010718	0	0.606567708902856
fryB_locusTag_b2387	0	0	0	0	0	0
fryC_locusTag_b2386	0.868194295605209	0	0.322443249393749	0	0	0
fsaA_locusTag_b0825	1.528812725468	1.61418912354466	1.7196973301	0.142568663349246	0	3.26221288821704
fsaB_locusTag_b3946	0.632612162262619	0	0.842988887303919	2.92265759865955	0	0
fsr_locusTag_b0479	1.14502283259655	0.539385063395758	1.2267455974751	1.85794641377003	4.90128126020282	3.54274716607354
ftnA_locusTag_b1905	50.3923858852951	32.5657793659702	50.0093508725063	32.0770904062109	17.3578843023649	13.3187374383994
ftnB_locusTag_b1902	38.3499157671634	32.3414320824483	20.8035607571819	14.1596990018682	56.7310339515936	34.0448161695317
ftsA_locusTag_b0094	50.0616357361066	39.3693442293504	43.6323839612465	73.9045811583875	4.73829328480415	18.894230798572
ftsB_locusTag_b2748	18.5961616865116	11.0820291751047	16.5520868022125	40.7479060935065	0	3.46610119373061
ftsE_locusTag_b3463	11.0759136869687	10.0904916512164	12.397758180975	19.6393128673789	8.94538777086344	20.1520884949695
ftsH_locusTag_b3178	118.203991182958	123.081295015581	104.963748409023	107.37033918016	157.042792957186	209.839020155188
ftsI_locusTag_b0084	19.760537715362	28.6059525832922	33.6795958151898	41.4574665791888	9.40776020044589	7.05852775071885
ftsK_locusTag_b0890	54.6527361502997	51.9526162574832	43.3281836836146	41.113961856104	18.3316927334403	33.0841530684189
ftsL_locusTag_b0083	15.7569689186519	12.3710395943791	15.7591935659983	19.8859913460174	21.8013275727054	11.4248756287339
ftsN_locusTag_b3933	50.7165499971443	50.2517251523496	39.519002915975	22.3999874110679	14.5455732399144	34.0948820756634
ftsP_locusTag_b3017	17.0430327911477	21.3237467658065	16.7868260962981	20.6706400243242	3.76470200123151	13.4699609872707
ftsQ_locusTag_b0093	38.8633977083863	29.6206617869224	40.0848824115968	63.2428414357473	40.008453126806	14.2281159952513
ftsW_locusTag_b0089	21.897527014223	26.0526234927762	21.0811410859326	27.5976860654619	6.40906497318087	3.87980612335982
ftsX_locusTag_b3462	29.8361162005371	39.3349995488134	34.9168385191786	47.2168834659973	47.7199974632022	45.2720601621169
ftsY_locusTag_b3464	26.5998805717644	22.5370622008153	23.5382133220983	30.9066245827101	40.5017300388513	48.9801394926644
ftsZ_locusTag_b0095	90.5652678520434	97.6878672970164	120.008600487325	121.271726716331	129.871189642093	112.773453561574
fucA_locusTag_b2800	0	0	0.138000403032716	0	0	0
fucI_locusTag_b2802	1.08240439643893	1.0197748854826	0.994442093475617	0.292723328211164	0	0.243563867667556
fucK_locusTag_b2803	0.434184123788941	1.64760918821432	0.987431455240301	1.36989889566015	0	1.24387344426495
fucO_locusTag_b2799	2.76815996415656	4.65712527811187	1.51764411899164	4.89479540133398	0	1.94511927738685
fucP_locusTag_b2801	0	0	0	0	0	0.0547417652464667
fucR_locusTag_b2805	6.54152952077368	4.4985598525015	6.8412003077202	8.00604846398104	0	6.40186996437675
fucU_locusTag_b2804	5.20559050542698	2.72465965534488	0.792768272741133	5.92165515535363	0	7.66967072655283
fumA_locusTag_b1612	3.37421960682243	0.899711970500301	6.04034550979264	4.7921508727055	0.403728288383434	4.33357351434734
fumB_locusTag_b4122	7.17286935286781	11.746239614865	12.6915124756317	11.8225518536207	3.6335545954509	28.3214349877043
fumC_locusTag_b1611	1.29451192462999	0.0586350750005538	2.53177662486944	0.471268637182231	4.26243904466356	0.154048941943583
fur_locusTag_b0683	57.0801566766378	42.5430918668447	51.3139216753328	37.2171189908207	35.7015028707391	58.3855828821342
fusA_locusTag_b3340	561.476644483768	546.255337187287	432.407526683923	435.967894645092	266.919374388378	305.491506894962
fxsA_locusTag_b4140	25.9390879991896	25.7153525153372	2.85895174584758	5.25127910003057	13.9400522215412	41.5641484866647
gabD_locusTag_b2661	26.5817169119674	21.2484771169709	44.2955579374204	27.169661430593	0	7.91103510552509
gabP_locusTag_b2663	14.6942349303289	11.1057594302976	23.7124289956258	25.7054047594644	0	2.3156821679742
gabT_locusTag_b2662	30.6408244080452	40.2942432502635	69.8256184469095	44.1623963658309	2.59539613960779	9.17366860829372
gadA_locusTag_b3517	41.9122490372708	62.6975942440611	327.649599304969	265.959857117608	3.32232936243584	0.926272867189678
gadB_locusTag_b1493	76.165533518326	80.0907412883367	436.988471093682	435.035301546002	9.01775112661156	1.90400533811212
gadC_locusTag_b1492	66.8089513602009	83.7707406283302	412.641150438571	375.692096551016	0	3.89575332087013
gadE_locusTag_b3512	105.054055792558	79.0494094081329	453.768847967541	574.477998818117	0	18.4333563484764
gadW_locusTag_b3515	13.6163476516636	14.3417050112466	88.9335930655279	107.878128672233	6.38488811628616	8.01054498106629
gadX_locusTag_b3516	45.670380700946	62.4661841918627	275.453822649774	266.44035375537	94.3006514463022	41.1596365754424
gadY_locusTag_b4452	127.490931548559	68.9950551092231	350.245022897032	168.791113929554	18.998299741929	77.5878499594706
galE_locusTag_b0759	2.71503828440095	1.69989828054703	0.945241698648867	2.46298931240372	0	7.72698586669226
galK_locusTag_b0757	0.73006416637096	2.22109051725335	1.73167085372123	1.64530937859966	4.62969880569201	3.01179759079255
galM_locusTag_b0756	40.4917361093196	40.8850380600403	27.3598724122153	22.7000537465299	24.2725635511677	27.6329174130731
galP_locusTag_b2943	2.45539681187882	4.78008263036773	7.19560811168005	3.6928349800215	8.10321745265072	5.52986008370383
galR_locusTag_b2837	9.85560096106379	10.4499976108545	9.29336435074387	6.45724145149108	0	17.3251321683527
galS_locusTag_b2151	3.55897514725363	4.66579738015934	2.70592144736195	3.13260741702112	0	1.45436407437227
galT_locusTag_b0758	1.56899296309022	2.67335619887912	1.98578230381174	0.135419804871849	13.3369152916121	1.03287829268763
galU_locusTag_b1236	24.2240350252543	23.9091775130971	37.161732293899	26.6203455367887	46.8164922133344	13.6417201657763
gapA_locusTag_b1779	544.034232854965	509.563527388849	357.809273904229	307.626889206309	377.200178109082	462.970894869578
gapC_locusTag_b4493	290.892736054442	277.646979555869	384.676192384965	520.679273962272	102.298537071925	203.248572856265
garD_locusTag_b3128	1.97882452600882	1.46632447100621	1.13771324637659	0.992130975005776	0	2.88929962103345
garK_locusTag_b3124	1.9519342109604	2.15506924871145	1.67768029236631	2.10326100079759	10.4440914811652	1.95021121266797
garL_locusTag_b3126	0	0	0.492935291766665	0	0	0.9350830717198
garP_locusTag_b3127	0	0	0	0	0	0.378025718207623
garR_locusTag_b3125	0.19746792070627	0	0.252610907246327	0.907848251191727	0	3.09560043336121
gatA_locusTag_b2094	292.191059120291	209.534576229131	7.99488427635892	13.2499161398122	19.0821774449839	6.52514591172949
gatB_locusTag_b2093	55.3097252849803	35.5291521824408	0.705981009198946	0	0	0
gatC_locusTag_b2092	111.650223626077	73.2304591482616	3.4900484843561	2.67977644795375	6.36540970734735	1.32722578846827
gatD_locusTag_b2091	114.021505661069	67.6936026680745	2.46969020989385	3.67740870693784	0	2.42394012395378
gatR_locusTag_b4498_1	137.001790444787	107.653997701017	18.3932844871565	22.2872012640094	4.44776248138806	12.2971242351486
gatR_locusTag_b4498_2	1.03015896317923	1.21319056232725	0	0	0	2.27668120514516
gatY_locusTag_b2096	196.261634215218	111.401704810526	14.6948639692521	21.2814995106502	20.220412590825	15.5994823315501
gatZ_locusTag_b2095	255.787561696425	219.920807003027	17.7361658130503	24.6972271212839	11.056017664543	34.8201836469152
gcd_locusTag_b0124	3.20135884999462	1.72153168759468	26.1896022086705	15.0817789961982	2.22481134577169	1.86946219131535
gcl_locusTag_b0507	0.94146321791272	0	1.00363929478339	0.238694504546844	5.59714217986124	1.6587492132511
gcvA_locusTag_b2808	13.2497102873893	9.86448908832846	11.5433278301483	7.0531885951391	10.8650407020836	13.6650473206425
gcvB_locusTag_b4443	32.5764554236984	6.79369888404475	4.99213108446504	8.02986852674578	64.5573292201471	13.2990601141974
gcvH_locusTag_b2904	29.1265183041748	21.5307995402033	20.0058122734966	17.5715877577946	0	5.91547937063357
gcvP_locusTag_b2903	15.2747002046111	16.0980823448284	12.0181353079535	7.54802851851994	11.5682061754961	4.28957158171921
gcvR_locusTag_b2479	54.2881702423362	56.0318004664978	56.2217977046479	45.7768570761828	84.7131864583396	50.453851372894
gcvT_locusTag_b2905	24.0353625019656	30.2229273159019	11.1474078986756	12.8188758304856	32.1843342660076	7.24241053082706
gdhA_locusTag_b1761	258.237791750407	271.533273525556	102.997586520632	125.679050246714	58.3801919153027	148.695741211043
gfcA_locusTag_b0987	45.8028778038199	23.1367107708068	11.0319145718506	0.772246926475085	21.7300814041672	29.4505330186261
gfcB_locusTag_b0986	0.650266455162972	3.57373964096398	0	0	0	2.34727597119617
gfcC_locusTag_b0985	0	0	0.209494587736412	0.253073691567739	0	1.44768885199993
gfcD_locusTag_b0984	0.70003649143081	0.314062547642451	0.287846334222746	0.135226071245423	0	1.13454070547291
gfcE_locusTag_b0983	0.521211380179969	1.29984703106491	0.294158753832894	0.414574665791888	0.583281132427645	1.39130518092204
ggt_locusTag_b3447	5.59469783605147	3.5895565363506	17.8668955540911	16.1876779142078	6.48536336571874	2.48175231771417
ghrA_locusTag_b1033	19.5789758824229	10.4329220349228	14.6659597651126	17.3141215055321	19.1196946284589	42.612004451998
ghrB_locusTag_b3553	22.0823818773805	22.3751446202113	29.2119253139653	22.1523189112059	0	15.0105289029827
glcA_locusTag_b2975	0.103837854916844	0.146744465776787	2.63012532838823	0.224653651338206	4.74110867000011	0.514045667234201
glcB_locusTag_b2976	3.34713580512064	2.80476507930826	8.54306362420762	9.63943359660308	0	1.95837909067505
glcC_locusTag_b2980	0.593952530124348	0.538063041181552	1.98720580367111	1.48271409883216	0	1.13090046791524
glcD_locusTag_b2979	0.838843727160233	0.32929458120311	0.819722394014331	0.409599769802385	0	1.24964501704634
glcE_locusTag_b4468	0.298733521068459	1.56360200001477	0.360924131008641	0.538592728208264	0	0.27386478567748
glcF_locusTag_b4467	1.19932722428955	0	1.51597501566822	4.24735809561296	0	0.765713858484278
glcG_locusTag_b2977	1.03560953970399	0	3.36720983399826	0.583475455558953	3.28365674551859	1.4240968855229
gldA_locusTag_b3945	5.7619851427824	8.20253712236008	9.98327915635043	10.4454790794086	28.3081549596678	17.0441758700405
glf_locusTag_b2036	28.2717183104653	7.6805574873008	13.7700402156558	20.976576839796	2.40920467741853	26.839679243627
glgA_locusTag_b3429	74.9246169598604	81.6347445032815	109.363875884567	129.557184993014	52.3976816452784	71.692701734313
