	N6	N7
AZC_0936	17.7361582746086	23.0745044017188
AZC_0937	0	0
AZC_0938	74.3460881100031	62.4671086628724
AZC_0939	28.3852742260995	15.3870256862926
AZC_0941	47.7080206753712	32.5854354090729
AZC_0944	26.6355733805959	10.3957572834599
AZC_0945	80.5573601022298	129.133557553512
AZC_0946	22.736026558518	0
AZC_0948	0	15.5857682985878
AZC_0949	13.7767809052116	17.2832857708697
AZC_0950	16.0380154610822	31.2978650129697
AZC_0951	0	13.9525712591694
AZC_0953	14.440358748484	2.81800700308348
AZC_0955	0	0
AZC_0956	0	45.8323334833844
AZC_0957	30.4218858297658	72.5605211287235
AZC_0958	0	0
AZC_0959	2851.15513790392	4019.98379166586
AZC_0960	58.8060566906349	93.8935950389091
AZC_0961	279.814769749033	66.8636207095262
AZC_0962	0	20.544687927508
AZC_0963	15.854022931892	22.5009507550222
AZC_0964	52.2426444227332	364.108825645935
AZC_0966	0	11.1158664151857
AZC_0967	710.71319943253	445.502752841757
AZC_0968	164.377167809846	96.2336223295984
AZC_0969	44.7794095051999	10.923264769378
AZC_0970	34.4588217906681	92.462835495459
AZC_0971	16.7508161482414	337.78510610294
AZC_0972	11.4210110101646	61.2916523170656
AZC_0973	6.36106942338283	0
AZC_0974	1.79901366747223	0
AZC_0976	22.5684648703852	15.4146670498009
AZC_0977	13.926775550501	0
AZC_0978	28.6610922688542	58.7281231327017
AZC_0979	0	87.5595033100938
AZC_0980	30.6939670898174	51.5407076302597
AZC_0981	52.4788227429083	111.721492831107
AZC_0982	156.977196516919	328.012693343196
AZC_0983	644.961887985932	778.363393928511
AZC_0984	628.796580666768	212.019083015156
AZC_0985	18.5240594455978	0
AZC_0986	1.64044989482234	3.2013050176487
AZC_0987	0	0
AZC_0988	44.0356506989852	58.1322887955674
AZC_0989	40.5261681005841	55.3602020928335
AZC_0990	159.454884488068	0
AZC_0991	65.934063562227	29.5590947344714
AZC_0992	300.437852487388	111.375688210439
AZC_0994	0	27.9303732077768
AZC_0995	0	0
AZC_0996	0	3.6592031234069
AZC_0997	871.669672912344	563.775198405432
AZC_0998	4.04175188563466	9.8592470215119
AZC_0999	0	1.81157593055366
AZC_1000	0	0
AZC_1002	257.139721573882	101.794323146472
AZC_1004	12.2900009783293	0
AZC_1005	48.3478366960905	12.8658862006668
AZC_1006	15.0590023086299	26.9383954689878
AZC_1007	0	0
AZC_1009	29.8160386322221	42.7299034694994
AZC_1011	34.1079966819396	26.6244281558294
AZC_1013	82.8559136555106	15.774795234419
AZC_1016	158.089009544953	60.3601682392987
AZC_1017	16.458225473163	3.21178964106894
AZC_1018	70.9007317165665	1.82054412822967
AZC_1019	65.546671884423	6.39565067656337
AZC_1021	634.453735641177	613.239961969163
AZC_1022	6.0912058720878	0
AZC_1023	0	0
AZC_1024	86.0025124389578	88.8523281911824
AZC_1025	8.6443431957668	30.3646717901059
AZC_1026	4.60562154788716	0
AZC_1027	0	0
AZC_1028	7.61400734010975	0
AZC_1030	0	18.4644308235512
AZC_1031	0	10.4573435232908
AZC_1032	18.2122967517793	9.87248091013138
AZC_1033	393.280031306538	471.679237396549
AZC_1035	0	0
AZC_1048	0	25.2749081719858
AZC_1051	0	0
AZC_1052	12.7328838964673	2.48479671555672
AZC_1054	76.4711171984935	117.253595736995
AZC_1055	0	0
AZC_1056	0	0
AZC_1057	12.1578504301752	0
AZC_1059	0	5.26610855230158
AZC_1060	2.34824525442637	0
AZC_1062	59.1205275820286	0
AZC_1063	0	0
AZC_1064	13.317786690298	5.19787864172995
AZC_1065	55.6486845193256	0
AZC_1066	141.205227034763	117.517878822804
AZC_1067	40.3260388753961	0
AZC_1068	0	0
AZC_1069	26.6827159883492	214.791985111133
AZC_1070	167.508161482414	945.642635749013
AZC_1071	0	61.8067082188897
AZC_1072	0	20.7183050085856
AZC_1073	23.6296779520647	46.1128418686387
AZC_1074	15.6676224943136	10.1916835261633
AZC_1076	1.08928717727004	0
AZC_1078	11.2811618957544	3.00204011348893
AZC_1080	46.1140115139823	19.036466131418
AZC_1081	91.6767640545647	96.0788063348597
AZC_1082	11.1672107654943	0
AZC_1083	78.0950212316662	0
AZC_1084	167.381644744135	331.086025205176
AZC_1085	1303.42288153504	1940.90232337375
AZC_1087	0	0
AZC_1088	0	0
AZC_1089	0	0
AZC_1090	16.5062786862233	134.215297044669
AZC_1091	52.8130827603791	299.821585856729
AZC_1092	743.094716363477	1137.1557621379
AZC_1093	126.538205018755	414.21650952183
AZC_1094	93.3025915748953	141.350129773559
AZC_1095	12.9963228736356	6.34051575693783
AZC_1096	29.292230311044	32.3924794629052
AZC_1097	3.62397464745608	0
AZC_1098	0	0
AZC_1099	11.5002135830506	9.18099646358265
AZC_1100	41.8770403706036	29.7171647597894
AZC_1101	0	118.205329468627
AZC_1102	8.81621902539023	11.4697828897433
AZC_1103	0	81.1342735707919
AZC_1104	2.93302228276601	0
AZC_1105	0	67.3226387006671
AZC_1106	0	0
AZC_1107	0	0
AZC_1109	26.9898060700565	15.0485898272079
AZC_1110	0	0
AZC_1111	111.214435082587	0
AZC_1112	166.766974927183	0
AZC_1113	50.8578996308053	81.5252821181211
AZC_1114	17.6668764063484	0
AZC_1115	0	37.717939887425
AZC_1116	0	86.922706922384
AZC_1117	0	37.307962279953
AZC_1118	27.7127473040759	0
AZC_1119	0	49.0333218536525
AZC_1120	0	0
AZC_1121	44.14066417442	19.8783737244537
AZC_1122	112.679459141521	83.4071969675533
AZC_1123	156.669398092376	227.860730966973
AZC_1124	0	7.10627852951486
AZC_1125	17.8864647006646	42.3847358395979
AZC_1126	10.3258455708338	40.3013604276596
AZC_1127	0	23.7623021290778
AZC_1128	1.53208684282696	8.96951009518034
AZC_1129	60.5721476789088	111.63836672037
AZC_1130	0	36.3795613752906
AZC_1136	17.1966553613125	18.1777523982172
AZC_1137	44.154871018377	36.9288616471023
AZC_1138	0	1.23613416437779
AZC_1139	22.681646740347	21.3936760344422
AZC_1140	3.07668051702394	27.0183610214004
AZC_1141	0	7.23917153351169
AZC_1142	456.743652177685	292.95332124428
AZC_1143	46.0830313248564	80.2947410267236
AZC_1144	0	0
AZC_1145	16.3275103250007	20.5780637743217
AZC_1147	27.9180269137357	0
AZC_1148	153.112928855019	167.785898217967
AZC_1150	6.64129274599881	12.9603493886306
AZC_1151	0	0
AZC_1152	19.4525606882804	0
AZC_1153	13.9590134568679	8.38176441942778
AZC_1154	0	0
AZC_1155	12.7760462147604	70.1218056169819
AZC_1156	49.1066271446818	258.742610432955
AZC_1157	57.4922079664219	74.796592658114
AZC_1158	4.62445844583353	94.7576465269972
AZC_1159	161.721515903931	76.6702850802567
AZC_1160	442.221546313574	388.997686705643
AZC_1161	3.27733359422115	70.3521574421971
AZC_1162	65.546671884423	51.9646617470774
AZC_1163	1.81198732372804	90.1694500433754
AZC_1164	0	138.659803602542
AZC_1165	96.3811272651678	21.0543843837248
AZC_1166	1.06768658168678	22.9192580902342
AZC_1167	0	27.2407343631403
AZC_1168	42.8287912881173	12.5369288830362
AZC_1169	0	0
AZC_1170	0	0
AZC_1171	0	0
AZC_1172	0	7.03827586416065
AZC_1173	0	0
AZC_1174	8.04039175115589	0
AZC_1176	16.458225473163	0
AZC_1177	0	0
AZC_1178	0	0
AZC_1179	0	0
AZC_1181	0	0
AZC_1182	0	0
AZC_1183	1.33887518058768	0
AZC_1184	0	0
AZC_1185	0	0
AZC_1186	0	0
AZC_1187	9.23758243469197	18.0269565638428
AZC_1188	0	0
AZC_1189	0	0
AZC_1192	0	0
AZC_1193	0	0
AZC_1194	7.50036543951109	0
AZC_1195	329.637620531907	438.600814745974
AZC_1196	11.1260033456954	62.4224946107385
AZC_1197	48.631401720701	98.2926037158472
AZC_1198	481.263833182168	712.869063872333
AZC_1200	644.262159547748	528.05115842395
AZC_1201	632.95068651752	494.076220204743
AZC_1202	29.4776932217657	57.5251261970225
AZC_1203	13.4604772619797	47.2821317874506
AZC_1204	26.1861393880697	18.2506160745605
AZC_1206	0	4.48475504759017
AZC_1208	323.051454287514	82.2297944129576
AZC_1209	132.640582804744	170.459187559908
AZC_1210	0	0
AZC_1211	0	2.5217136953307
AZC_1213	1720.4851428049	2073.59337417946
AZC_1214	4.68772839969443	5.48880468511036
AZC_1215	0	0
AZC_1216	87.7423703003123	147.878272257047
AZC_1217	0	0
AZC_1218	7.29471025810514	0
AZC_1220	60.912058720878	0
AZC_1221	12.8632547213458	4.3929170602675
AZC_1222	0	13.1600366804038
AZC_1223	0	0
AZC_1224	114.436268735511	0
AZC_1225	2.16917043646292	32.8064671394941
AZC_1226	20.2358852797548	24.6812022753285
AZC_1227	169.439091297774	33.913536728751
AZC_1228	0	0
AZC_1229	0	0
AZC_1231	120.605876267338	54.6371300654985
AZC_1232	8.35220749773812	0
AZC_1233	12.6051292085429	9.83946257932827
AZC_1234	22.4174491203231	0
AZC_1235	0	0
AZC_1236	0	0
AZC_1237	28.5045400841924	0
AZC_1238	0	11.7366993798636
AZC_1239	0	0
AZC_1240	0	0
AZC_1241	32.6157718271047	21.2163411866766
AZC_1242	211.970204345031	464.101400260909
AZC_1243	25.1262242223622	102.96997589267
AZC_1245	0	25.0738577660723
AZC_1246	424.005033752362	239.521325502217
AZC_1247	0	0
AZC_1249	10.006018495631	8.13606004208836
AZC_1250	0	0
AZC_1251	0	0
AZC_1252	52.2426444227332	14.5643530258374
AZC_1253	17.5299238760666	22.8061962110012
AZC_1255	4.95912320178201	12.9035057509612
AZC_1256	1.07377026591291	0
AZC_1257	50.2524484447243	0
AZC_1260	0	0
AZC_1261	36.1404594979182	65.4897106949469
AZC_1262	25.9926457472712	21.1350525231261
AZC_1264	77.5956924514126	54.0808696915285
AZC_1267	12.5981068524379	0
AZC_1268	242.765451423789	222.663393924799
AZC_1270	0	0
AZC_1271	0	46.2901989527489
AZC_1272	0	0
AZC_1273	8.56575825762346	30.6458261585328
AZC_1275	0	0
AZC_1276	0	0
AZC_1277	0	0
AZC_1278	0	0
AZC_1279	0	0
AZC_1280	15.3834025851197	0
AZC_1281	0	5.80047182811347
AZC_1282	18.2367756452629	0
AZC_1283	0	0
AZC_1284	0	24.7226832875559
AZC_1285	26.5521743250011	0
AZC_1286	17.947303015973	0
AZC_1287	0	0
AZC_1288	0	0
AZC_1289	0	0
AZC_1290	0	0
AZC_1292	0	0
AZC_1293	0	0
AZC_1294	0	0
AZC_1296	0	0
AZC_1297	0	0
AZC_1299	13.1665803785304	0
AZC_1300	7.40822335794462	57.8279962893199
AZC_1301	0	1.60239613900825
AZC_1302	5.62527407963332	0
AZC_1303	81.86400275551	130.70941932779
AZC_1304	8.6891841691166	72.0662655485959
AZC_1305	27.9755898558259	3.0329889806383
AZC_1306	17.7130040209864	48.0091271413047
AZC_1307	0	0
AZC_1309	0	0
AZC_1310	0	9.96366761804516
AZC_1312	0	0
AZC_1313	0	4.47112357328139
AZC_1315	0	0
AZC_1317	0	8.42979745335001
AZC_1318	0	0
AZC_1319	0	24.7921290271277
AZC_1320	0	0
AZC_1321	0	0
AZC_1322	0	0
AZC_1323	0	0
AZC_1325	0	0
AZC_1326	13.3582457891039	0
AZC_1328	0	0
AZC_1329	0	0
AZC_1330	0	0
AZC_1333	0	0
AZC_1334	0	0
AZC_1335	0	0
AZC_1337	0	0
AZC_1338	0	0
AZC_1339	17.3683577573932	0
AZC_1340	0	0
AZC_1341	3.32430750461241	1.62182982977903
AZC_1343	0	15.6489325064849
AZC_1344	0	2.99157396550466
AZC_1346	21.4601203322666	0
AZC_1347	0	1.35451165341582
AZC_1348	0	0
AZC_1349	0	0
AZC_1350	0	0
AZC_1351	0	0
AZC_1352	558.664821946799	38.0776477610108
AZC_1353	0	0
AZC_1354	0	0
AZC_1355	0	0
AZC_1356	0	0
AZC_1357	0	0
AZC_1358	0	0
AZC_1359	0	0
AZC_1360	3.63562729905562	0
AZC_1362	9.85342126367144	38.4575073361981
AZC_1363	0	0
AZC_1365	0	3.7398296329057
AZC_1366	0	0
AZC_1367	40.3188249149532	0
AZC_1368	114.210110101646	41.3917652011353
AZC_1369	0	0
AZC_1370	0	0
AZC_1371	0	0
AZC_1372	0	0
AZC_1373	0	0
AZC_1374	0	0
AZC_1375	0	0
AZC_1377	0	1.94576674022431
AZC_1379	0	0
AZC_1381	0	0
AZC_1383	0	0
AZC_1384	0	0
AZC_1385	0	0
AZC_1386	0	0
AZC_1387	2.76112354091892	0
AZC_1388	80.5232111577185	120.037063885054
AZC_1389	0	0
AZC_1390	0	15.874097002981
AZC_1391	0	0
AZC_1392	10.1634165393824	0
AZC_1393	0	0
AZC_1394	0	0
AZC_1395	115.390811041067	137.449271995328
AZC_1396	26.4627255107857	17.9962723824576
AZC_1397	0	0
AZC_1398	2401.34914353718	788.035529790844
AZC_1399	281.263703981666	0
AZC_1400	0	0
AZC_1401	0	0
AZC_1402	0	9.93918686222686
AZC_1403	4.83196619660811	0
AZC_1404	0	6.21049311777263
AZC_1405	26.9209545239595	21.6323478766114
AZC_1406	0	16.4664140553311
AZC_1408	5.40348908007789	14.4991005481231
AZC_1410	0	0
AZC_1411	0	0
AZC_1412	0	0
AZC_1413	0	24.0359420851238
AZC_1414	0	45.0306017023339
AZC_1415	8.95588190103998	0
AZC_1416	0	0
AZC_1417	14.7801318955072	0
AZC_1418	2.31934377437189	0
AZC_1419	0	0
AZC_1420	0	50.9752355904308
AZC_1421	25.8390249095214	31.2978650129697
AZC_1422	0	50.5656131615792
AZC_1424	0	3.20828714418664
AZC_1425	0	5.28291975278778
AZC_1426	0	15.8948882236791
AZC_1427	0	0
AZC_1428	0	70.7211372889219
AZC_1429	7.41429567217244	0
AZC_1430	0	0
AZC_1432	0	0
AZC_1434	239.643178999408	201.235020324239
AZC_1435	260.027204161655	373.451462955144
AZC_1436	0	0
AZC_1437	0	0
AZC_1438	0	0
AZC_1439	10.4692600926509	0
AZC_1440	1.90832082701485	0
AZC_1441	16.9867431362448	6.21549150257567
AZC_1442	0	21.5268242284328
AZC_1443	0	32.3619924234107
AZC_1444	0	0
AZC_1446	13.4949030350283	0
AZC_1447	0	0
AZC_1449	0	0
AZC_1450	0	0
AZC_1451	18.9802413190506	2.64568283383017
AZC_1452	14.6082698967222	0
AZC_1453	0	0
AZC_1454	0	6.89531088566989
AZC_1455	0	0
AZC_1456	421.85272393636	68.1364053677024
AZC_1458	0	63.6490235600297
AZC_1459	600.102054242825	521.276576987859
AZC_1460	0	0
AZC_1461	65.8904481355651	102.867108783886
AZC_1462	69.6172454568633	14.0541368370342
AZC_1463	84.3791111944998	115.264898387317
AZC_1464	19.6640015653269	0
AZC_1465	230.834417652596	119.593467935738
AZC_1466	54.9116158501955	0
AZC_1469	1551.180949926	878.34483568423
AZC_1470	511.151514223162	293.568600797619
AZC_1472	121.223011599116	21.5058429182687
AZC_1473	28.0218114004039	0
AZC_1474	8.46951378281871	21.4865118235107
AZC_1475	10.3258455708338	0
AZC_1476	72.3190217470203	55.6374408487017
AZC_1477	325.579243444693	671.042878889188
AZC_1478	60.5985407715793	122.583304634131
AZC_1479	0	0
AZC_1480	0	0
AZC_1481	0	0
AZC_1482	0	19.3552586264418
AZC_1483	15.7038901389764	21.452078310973
AZC_1484	33.0608213452134	9.67762931322089
AZC_1485	46.3868754874378	0
AZC_1486	0	0
AZC_1487	102.113965435708	121.375587347096
AZC_1488	28.5919103219983	0
AZC_1489	0	22.0819809733539
AZC_1490	0	11.8629004484643
AZC_1491	19.9019597800888	9.70956868389159
AZC_1493	41.4582699668976	0
AZC_1494	15.2588406208677	0
AZC_1495	8.46951378281871	0
AZC_1496	0	0
AZC_1498	27.7127473040759	37.85660878407
AZC_1499	0	0
AZC_1500	0	0
AZC_1501	0	0
AZC_1502	12.5631121111811	0
AZC_1503	0	41.1879903570681
AZC_1504	10.238189835937	10.6141740854681
AZC_1505	40.6453627126447	255.982783206568
AZC_1507	11.7595433177982	0
AZC_1508	14.1254752868476	11.2768287056952
AZC_1509	64.4262159547748	15.7158082864271
AZC_1510	27.7127473040759	0
AZC_1511	18.113174578043	0
AZC_1512	0	0
AZC_1513	0	0
AZC_1514	0	0
AZC_1515	0	0
AZC_1516	0	0
AZC_1518	81.9908369361292	103.22804600769
AZC_1519	80.7113894714502	54.8460674653666
AZC_1520	70.2799324683987	91.4332509885294
AZC_1521	0	98.2651591803968
AZC_1522	51.6613955973802	75.6121318303988
AZC_1523	24.1924794032879	2.48479671555672
AZC_1524	366.767869992093	515.947640400374
AZC_1525	233.933811725441	256.438637280597
AZC_1526	272.726855880916	340.030071145932
AZC_1527	0	4.67478704113213
AZC_1528	20.0120369912619	16.2721200841767
AZC_1529	0	0
AZC_1530	3.10200299041508	18.1604895754269
AZC_1531	61.8780148759665	68.6100585638795
AZC_1532	0	0
AZC_1533	0	20.8160328623997
AZC_1534	0	0
AZC_1536	75.3786726670865	65.3777624715367
AZC_1537	362.934349878565	490.333218536525
AZC_1538	56.2527407963332	0
AZC_1539	0	0
AZC_1540	183.923961307691	8.82599793365745
AZC_1541	384.585064627992	652.943724683842
AZC_1542	49.1231799403485	6.61123440723405
AZC_1543	479.019306948905	460.280537400416
AZC_1544	13.426226683705	7.4860033364355
AZC_1545	0	0
AZC_1546	4.59626052848088	52.3221422218853
AZC_1547	0	40.8611015447104
AZC_1548	10.7683818095838	12.2583304634131
AZC_1549	0	0
AZC_1550	0	0
AZC_1551	0	0
AZC_1552	0	0
AZC_1553	0	0
AZC_1554	12.1361011449692	0
AZC_1555	462.851498832987	432.2674426572
AZC_1556	8.44241133871369	8.23759807141362
AZC_1557	0	28.9566861340468
AZC_1558	9.57189494185225	23.3492008826917
AZC_1559	138.353259958577	27.9303732077768
AZC_1560	31.1911748967254	35.5068882388518
AZC_1561	166.088600791886	31.1652469408808
AZC_1562	0	0
AZC_1563	0	0
AZC_1564	8.03325108352609	5.22557604124183
AZC_1565	19.836492807128	0
AZC_1566	4.40810951269512	0
AZC_1567	0	0
AZC_1568	11.8440114179485	11.5566751843625
AZC_1569	0	25.6943171285515
AZC_1570	13.9590134568679	17.5119006620188
AZC_1571	52.6387378960101	12.3268127565048
AZC_1572	25.1681711743194	68.7612526829184
AZC_1573	45.2272036002519	0
AZC_1574	241.886785424233	153.68653118309
AZC_1575	19.5097741020694	10.3835269807735
AZC_1577	10.8614802113957	37.4461968046626
AZC_1578	71.7892120638919	0
AZC_1579	12.1578504301752	14.2354805381572
AZC_1580	12.6262433278202	0
AZC_1581	0	0
AZC_1582	39.834257913501	0
AZC_1583	0	0
AZC_1584	51.3528670238059	0
AZC_1585	301.962041841444	63.2922700484832
AZC_1586	1.75299238760666	13.6837177266007
AZC_1587	37.124399814625	14.1745148827475
AZC_1588	25.6972747728704	25.0738577660723
AZC_1590	6.33434224093164	27.8130186985004
AZC_1592	393.644179483674	400.438795138162
AZC_1593	1788.53032419178	454.672620824778
AZC_1595	798.018710631991	1435.03389385873
AZC_1596	0	0
AZC_1597	0	0
AZC_1598	0	0
AZC_1599	0	0
AZC_1600	0	0
AZC_1603	56.054590241669	94.9960638651977
AZC_1604	7.17892120638919	3.50238013240375
AZC_1605	0	0
AZC_1608	853.815297034771	1523.28637322603
AZC_1610	2263.11930889631	3827.68871879738
AZC_1611	413.366914625958	608.962223021168
AZC_1612	0	0
AZC_1613	5.51551263417706	1.79390201903607
AZC_1614	0	0
AZC_1615	50.2524484447243	34.3233252975568
AZC_1616	0	0
AZC_1617	165.571650945045	123.291878649357
AZC_1618	770.173394641971	39.9728167285211
AZC_1619	37.7887804927347	13.5844295372916
AZC_1620	11.6866159173778	91.2247848440047
AZC_1621	0	21.2644508038799
AZC_1622	0	0
AZC_1623	0	0
AZC_1624	0	0
AZC_1625	0	0
AZC_1626	0	0
AZC_1627	0	0
AZC_1628	28.2029047393861	37.5255014186116
AZC_1629	255.63202034925	105.528236163296
AZC_1630	0	2.5897881260732
AZC_1631	13.0337762536749	72.0662655485959
AZC_1632	0	0
AZC_1634	0	0
AZC_1635	0	0
AZC_1637	0	0
AZC_1638	13.9825531085658	50.852433288358
AZC_1639	0	0
AZC_1640	0	0
AZC_1641	0	0
AZC_1642	0	0
AZC_1643	14.5191664848321	27.1532841725684
AZC_1644	3.01514690668346	0
AZC_1645	0	0
AZC_1646	0	0
AZC_1647	0	0
AZC_1648	0	0
AZC_1649	0	0
AZC_1650	0	0
AZC_1651	0	0
AZC_1652	28.0597427863943	11.2005049919511
AZC_1653	1.63511220535979	0
AZC_1655	0	0
AZC_1657	0	48.1577268205516
AZC_1658	31.5538629769199	10.2627882949505
AZC_1659	42.1233759021954	164.405843862247
AZC_1660	0	0
AZC_1662	9.44200492698369	79.8454927888287
AZC_1664	94.7875524556177	0
AZC_1665	0	0
AZC_1666	15.022713192737	24.1430189666284
AZC_1667	135.928753989828	144.688490715696
AZC_1668	74.2069834546447	22.8652796208742
AZC_1669	28.4447821385232	6.93867762079989
AZC_1670	59.8540328870166	56.5769098311375
AZC_1671	83.7540807412072	186.32662304388
AZC_1672	64.2629237023549	71.1774026907859
AZC_1673	0	35.0238013240375
AZC_1674	45.7500614453415	35.0744137536965
AZC_1675	95.3318507260212	60.5705740545119
AZC_1676	0	94.7576465269972
AZC_1677	118.823523416097	68.8398853610393
AZC_1678	190.276261101383	14.2815500544619
AZC_1679	41.0942919524615	35.5147891930661
AZC_1680	55.2279383897465	13.1079177232536
AZC_1681	90.0751434386568	64.7609911274656
AZC_1682	59.5094784213841	92.9052414069206
AZC_1683	14.9130467506826	7.93704850149052
AZC_1684	580.694959805703	642.881330970111
AZC_1685	475.213371162067	231.842337025422
AZC_1686	30.7668051702394	13.3424005043952
AZC_1689	0	45.6517134499523
AZC_1690	26.8471984841678	6.04520406414894
AZC_1692	51.2208019137403	67.1348727205181
AZC_1697	0	0
AZC_1698	46.9391001956216	0
AZC_1699	0	22.630763932455
AZC_16r01	0	0
AZC_16r02	7.70218044963418	0
AZC_16r03	0	3.00613008639559
AZC_1700	251.262242223622	227.13965270442
AZC_1701	554.358303647221	552.910709713389
AZC_1704	105.308439755488	2.70404348457643
AZC_1705	0	32.4118568185161
AZC_1707	0	0
AZC_1708	0	0
AZC_1709	0	0
AZC_1711	14.3578424127784	0
AZC_1712	111.269294835988	28.5710254974113
AZC_1713	68.5260660609877	0
AZC_1714	27.3394149569744	35.5682127435821
AZC_1715	30.1514690668346	147.099965560958
AZC_1716	224.227697174245	465.506220129613
AZC_1717	80.7628635718784	57.7892721846619
AZC_1718	13.4304984707504	50.7806117192615
AZC_1719	74.3868480267301	70.1628125208515
AZC_1720	0	0
AZC_1721	0	13.1339254965141
AZC_1722	0	0
AZC_1723	0	21.5058429182687
AZC_1724	0	0
AZC_1725	0	0
AZC_1726	0	5.42137465212374
AZC_1727	0	0
AZC_1728	22.5491755841712	25.1452932582833
AZC_1729	3.02320879680828	1.96657707969195
AZC_1730	10.616714460153	13.812203339057
AZC_1731	666.811335131919	779.953114100682
AZC_1732	50.5454656368219	81.4839459375567
AZC_1735	0	12.1236235352438
AZC_1738	28.2317126093957	27.5468100301419
AZC_1739	23.6614667564846	19.7892330351064
AZC_1740	383.872870063866	442.66193340103
AZC_1742	12.9963228736356	82.4267048401917
AZC_1745	1030.49324658802	186.202488051845
AZC_1747	369.782167800802	363.124128821861
AZC_1748	108.387633900386	43.2646957532228
AZC_1749	0	0
AZC_1750	25.3515715248049	42.8766715760639
AZC_1751	61.2212569884966	0
AZC_1752	106.920103073882	0
AZC_1753	84.6951378281871	82.6404300904256
AZC_1754	32.7733359422115	0
AZC_1755	0	411.529665557441
AZC_1756	0	0
AZC_1757	39.3902802535844	139.762437587608
AZC_1758	13.8627443985446	8.45402100925044
AZC_1759	0	4.87085978678667
AZC_1760	0	0
AZC_1761	0	0
AZC_1762	0	0
AZC_1763	0	0
AZC_1764	0	0
AZC_1765	0	0
AZC_1770	0	17.1046471582509
AZC_1771	0	0
AZC_1772	82.4780490401639	99.8323865995418
AZC_1773	9.8695479760506	69.8183142597016
AZC_1774	109.27677398483	48.960787353869
AZC_1775	247.82029370001	316.653546217325
AZC_1776	27.034545049377	3.10337480086408
AZC_1777	36.1943522201042	76.7745122969507
AZC_1778	16.4462558546371	72.2127103662883
AZC_1779	8.12270179602225	0
AZC_1780	63.3617828216089	23.450719147399
AZC_1781	56.3397295707605	13.2693267902926
AZC_1783	91.9252105696177	0
AZC_1785	50.5588658132897	0
AZC_1786	8.40654342012117	8.20260031009057
AZC_1787	42.7404845019563	0
AZC_1788	0	38.6089148453957
AZC_1789	50.7814215862477	40.2589379429989
AZC_1790	115.967188718595	13.6564954764815
AZC_1791	21.0114767016269	30.7526060406183
AZC_1792	0	0
AZC_1793	0	41.3718653140193
AZC_1794	0	6.44045383366714
AZC_1795	0	0
AZC_1796	0	0
AZC_1797	0	0
AZC_1798	0	0
AZC_1799	0	0
AZC_1800	0	0
AZC_1801	8.14904569373908	0
AZC_1802	79.9143521112378	18.9670442700375
AZC_1803	37.0163124704443	0
AZC_1804	111.869408198503	2.59893932086497
AZC_1806	0	19.1038916312932
AZC_1808	39.8226949939325	19.4282973382397
AZC_1809	0	16.4052006201811
AZC_1810	66.4129274599881	106.922882456203
AZC_1811	34.3671759880334	0
AZC_1812	0	0
AZC_1813	2.77127473040759	13.5202174228821
AZC_1814	101.971148700833	117.055675512698
AZC_1815	0	55.7965386610529
AZC_1816	24.1426353737999	70.6708019598907
AZC_1817	14.2672566562309	48.7239633561531
AZC_1818	111.790404379154	52.9809197994974
AZC_1819	72.363525760403	152.983964183396
AZC_1820	77.2362534461716	43.8819611919847
AZC_1821	265.124986622166	248.548217671963
AZC_1822	69.097116611496	3.06458261585328
AZC_1823	761.834271795465	829.727563751309
AZC_1824	26.7055868877678	36.9851341981836
AZC_1825	48.9471900435627	0
AZC_1826	13.7052132121975	104.307248306861
AZC_1827	64.981614368178	0
AZC_1828	0	0
AZC_1829	36.3897040461797	40.5793008444021
AZC_1830	32.490807184089	0
AZC_1834	0	0
AZC_1835	54.6552309368603	59.9954542318105
AZC_1836	84.4760986786314	359.295892893143
AZC_1837	20.8557592359528	23.2569115511395
AZC_1838	7.77099718217387	15.1649449031915
AZC_1839	0	38.5655340421986
AZC_1840	11.1837793274609	0
AZC_1841	11.1672107654943	2.72407343631403
AZC_1842	3.96729856142561	0
AZC_1843	0	3.2258764377403
AZC_1846	145.373154429381	105.071403972113
AZC_1847	120.680140969473	114.129283624881
AZC_1848	34.4982483602227	47.125847090467
AZC_1850	0	0
AZC_1852	17.570786169484	0
AZC_1853	72.4794929491216	141.442274577844
AZC_1854	0	0
AZC_1856	21.2334289203061	3.45305083476426
AZC_1857	24.2180474432406	20.67670198648
AZC_1858	0	5.00340018914822
AZC_1859	12.0235919591672	17.1466217525043
AZC_1860	20.4462945751591	14.6301954897878
AZC_1861	25.3231823069719	8.23628026657097
AZC_1862	0	0
AZC_1864	10.3023242825175	30.1571683382373
AZC_1865	225.205417104135	167.076504093927
AZC_1866	0	0
AZC_1868	0	10.9368004134541
AZC_1869	0	0
AZC_1870	0	0
AZC_1871	0	18.1777523982172
AZC_1872	21.8675330262879	18.8267874011464
AZC_1874	3.69051028969824	0
AZC_1875	0	0
AZC_1877	0	0
AZC_1878	35.7398879024979	0
AZC_1879	216.276360395016	152.06536524234
AZC_1880	22.5384735549428	0
AZC_1881	0	0
AZC_1882	0	14.6680877339986
AZC_1883	0	0
AZC_1884	0	0
AZC_1885	0	0
AZC_1886	0	0
AZC_1887	0	0
AZC_1888	4.54088389560762	0
AZC_1889	6.09531045825497	8.92115694102842
AZC_1890	0	0
AZC_1891	0	0
AZC_1892	12.4799126932262	0
AZC_1893	21.1342072898373	0
AZC_1894	29.8858173569946	0
AZC_1898	30.8780104901318	23.0397536420777
